cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur,cost_variance_eur,cost_variance_pct
7569,2024-02-01,1168,48.97,47.15,-1.82,-0.03716561159893812
7570,2024-02-01,1169,59.24,60.33,1.09,0.018399729912221472
7571,2024-02-01,1170,38.81,39.6,0.79,0.02035557845916001
7572,2024-02-01,1171,34.44,36.67,2.23,0.06475029036004645
7573,2024-02-01,1172,50.19,52.46,2.27,0.04522813309424188
7574,2024-02-01,1173,50.21,54.04,3.83,0.0762796255725951
7575,2024-02-01,1174,48.01,49.81,1.8,0.03749218912726515
7576,2024-02-01,1175,48.56,51.82,3.26,0.0671334431630972
7577,2024-02-01,1176,42.64,44.03,1.39,0.0325984990619137
7578,2024-02-01,1177,61.34,58.3,-3.04,-0.049559830453211606
7579,2024-02-01,1178,41.19,41.83,0.64,0.015537751881524642
7580,2024-02-01,1179,45.76,47.41,1.65,0.036057692307692304
7581,2024-02-01,1180,82.5,87.24,4.74,0.05745454545454545
7582,2024-02-01,1181,84.17,80.92,-3.25,-0.038612332184863964
7583,2024-02-01,1182,114.7,116.39,1.69,0.014734088927637315
7584,2024-02-01,1183,119.35,113.63,-5.72,-0.04792626728110599
7585,2024-02-01,1184,95.09,99.11,4.02,0.04227573877379325
7586,2024-02-01,1185,84.39,81.43,-2.96,-0.03507524588221353
7587,2024-02-01,1186,85.52,90.4,4.88,0.05706267539756782
7588,2024-02-01,1187,126.24,126.21,-0.03,-0.0002376425855513307
7589,2024-02-01,1188,91.48,92.79,1.31,0.014320069960647136
7590,2024-02-01,1189,90.01,85.84,-4.17,-0.046328185757138096
7591,2024-02-01,1190,63.21,65.52,2.31,0.03654485049833887
7592,2024-02-01,1191,73.08,73.73,0.65,0.008894362342638205
7593,2024-02-01,1192,106.28,112.89,6.61,0.0621942039894618
7594,2024-02-01,1193,104.69,101.34,-3.35,-0.03199923583914414
7595,2024-02-01,1194,125.62,129.72,4.1,0.03263811494984875
7596,2024-02-01,1195,86.67,86.73,0.06,0.0006922810661128418
7597,2024-02-01,1196,102.34,109.63,7.29,0.07123314442055892
7598,2024-02-01,1197,101.74,104.67,2.93,0.02879889915470808
7599,2024-02-01,1198,121.29,115.73,-5.56,-0.04584054744826449
7600,2024-02-01,1199,118.86,121.08,2.22,0.01867743563856638
7601,2024-03-01,1000,778.91,749.14,-29.77,-0.038220076773953345
7602,2024-03-01,1001,762.92,761.2,-1.72,-0.002254495884234258
7603,2024-03-01,1002,782.69,748.19,-34.5,-0.044078754040552455
7604,2024-03-01,1003,822.67,817.51,-5.16,-0.006272259836872622
7605,2024-03-01,1004,819.04,792.8,-26.24,-0.03203750732564954
7606,2024-03-01,1005,897.0,892.2,-4.8,-0.005351170568561873
7607,2024-03-01,1006,793.9,788.54,-5.36,-0.006751480035268926
7608,2024-03-01,1007,1012.2,966.81,-45.39,-0.044842916419679905
7609,2024-03-01,1008,759.78,790.35,30.57,0.0402353312801074
7610,2024-03-01,1009,596.77,617.72,20.95,0.03510565209377147
7611,2024-03-01,1010,526.3,519.28,-7.02,-0.01333840015200456
7612,2024-03-01,1011,715.88,757.87,41.99,0.05865508185729452
7613,2024-03-01,1012,818.14,851.48,33.34,0.04075097171633217
7614,2024-03-01,1013,590.56,567.93,-22.63,-0.038319561094554325
7615,2024-03-01,1014,616.79,627.83,11.04,0.017899122878127078
7616,2024-03-01,1015,541.72,528.47,-13.25,-0.024459130177951708
7617,2024-03-01,1016,747.87,741.09,-6.78,-0.009065746720686751
7618,2024-03-01,1017,879.21,912.66,33.45,0.038045518135599005
7619,2024-03-01,1018,571.16,604.6,33.44,0.05854751733314658
7620,2024-03-01,1019,661.36,698.21,36.85,0.05571851941453974
7621,2024-03-01,1020,549.74,582.06,32.32,0.05879142867537381
7622,2024-03-01,1021,417.74,423.61,5.87,0.014051802556614161
7623,2024-03-01,1022,523.41,508.5,-14.91,-0.02848627271164097
7624,2024-03-01,1023,472.64,497.7,25.06,0.05302132701421801
7625,2024-03-01,1024,440.99,422.24,-18.75,-0.04251797092904601
7626,2024-03-01,1025,426.16,454.74,28.58,0.0670640135160503
7627,2024-03-01,1026,452.58,448.91,-3.67,-0.008109063590967342
7628,2024-03-01,1027,621.54,636.98,15.44,0.024841522669498343
7629,2024-03-01,1028,496.2,505.02,8.82,0.017775090689238212
7630,2024-03-01,1029,516.41,508.53,-7.88,-0.015259193276660019
7631,2024-03-01,1030,421.73,430.18,8.45,0.02003651625447561
7632,2024-03-01,1031,571.84,595.56,23.72,0.04148013430330162
7633,2024-03-01,1032,485.39,487.3,1.91,0.003934980119079503
7634,2024-03-01,1033,562.16,602.34,40.18,0.07147431336274371
7635,2024-03-01,1034,496.34,489.08,-7.26,-0.014627070153523793
7636,2024-03-01,1035,553.21,591.6,38.39,0.06939498562932701
7637,2024-03-01,1036,466.51,475.94,9.43,0.02021392896186577
7638,2024-03-01,1037,607.48,585.13,-22.35,-0.03679133469414631
7639,2024-03-01,1038,393.47,391.87,-1.6,-0.004066383714133225
7640,2024-03-01,1039,658.21,650.78,-7.43,-0.011288190699017032
7641,2024-03-01,1040,281.6,277.87,-3.73,-0.013245738636363637
7642,2024-03-01,1041,277.34,292.71,15.37,0.05541934088122882
7643,2024-03-01,1042,344.07,358.82,14.75,0.04286918359636121
7644,2024-03-01,1043,356.46,383.46,27.0,0.07574482410368624
7645,2024-03-01,1044,276.92,287.83,10.91,0.03939765997399971
7646,2024-03-01,1045,294.09,317.42,23.33,0.07932945696895508
7647,2024-03-01,1046,382.36,400.18,17.82,0.04660529344073648
7648,2024-03-01,1047,289.66,283.41,-6.25,-0.021577021335358697
7649,2024-03-01,1048,314.92,318.01,3.09,0.009812015750031754
7650,2024-03-01,1049,417.47,416.68,-0.79,-0.0018923515462188898
7651,2024-03-01,1050,332.67,342.72,10.05,0.030210118135088827
7652,2024-03-01,1051,320.66,306.21,-14.45,-0.045063306929457994
7653,2024-03-01,1052,316.93,328.54,11.61,0.03663269491685861
7654,2024-03-01,1053,399.49,381.38,-18.11,-0.045332799319131895
7655,2024-03-01,1054,356.85,368.11,11.26,0.031553874176824995
7656,2024-03-01,1055,325.59,335.42,9.83,0.030191344943026506
7657,2024-03-01,1056,305.75,298.47,-7.28,-0.023810302534750614
7658,2024-03-01,1057,319.27,303.34,-15.93,-0.049895073135590565
7659,2024-03-01,1058,289.66,286.08,-3.58,-0.01235931782089346
7660,2024-03-01,1059,301.17,299.37,-1.8,-0.005976690905468672
7661,2024-03-01,1060,76.58,74.09,-2.49,-0.03251501697571167
7662,2024-03-01,1061,160.13,159.76,-0.37,-0.0023106226191219634
7663,2024-03-01,1062,125.07,128.58,3.51,0.028064284000959464
7664,2024-03-01,1063,96.19,98.49,2.3,0.023911009460442872
7665,2024-03-01,1064,90.56,97.32,6.76,0.07464664310954064
7666,2024-03-01,1065,93.23,98.03,4.8,0.05148557331331117
7667,2024-03-01,1066,104.64,112.36,7.72,0.07377675840978594
7668,2024-03-01,1067,97.45,104.21,6.76,0.06936890713186249
7669,2024-03-01,1068,122.21,128.46,6.25,0.05114147778414205
7670,2024-03-01,1069,115.82,122.35,6.53,0.056380590571576586
7671,2024-03-01,1070,135.23,137.69,2.46,0.018191229756710788
7672,2024-03-01,1071,105.98,113.42,7.44,0.07020192489148896
7673,2024-03-01,1072,139.11,135.64,-3.47,-0.024944288692401697
7674,2024-03-01,1073,92.14,97.91,5.77,0.06262209680920339
7675,2024-03-01,1074,101.91,106.3,4.39,0.043077225002453146
7676,2024-03-01,1075,168.05,178.88,10.83,0.06444510562332639
7677,2024-03-01,1076,115.1,113.72,-1.38,-0.011989574283231972
7678,2024-03-01,1077,151.1,146.2,-4.9,-0.03242885506287227
7679,2024-03-01,1078,116.02,124.34,8.32,0.07171177383209791
7680,2024-03-01,1079,103.98,104.19,0.21,0.002019619157530294
7681,2024-03-01,1080,646.41,623.33,-23.08,-0.03570489317925156
7682,2024-03-01,1081,544.8,563.97,19.17,0.03518722466960352
7683,2024-03-01,1082,560.01,562.64,2.63,0.004696344708130212
7684,2024-03-01,1083,628.85,661.27,32.42,0.05155442474357955
7685,2024-03-01,1084,415.51,437.73,22.22,0.05347645062694038
7686,2024-03-01,1085,485.79,511.78,25.99,0.053500483748121615
7687,2024-03-01,1086,443.59,447.96,4.37,0.009851439392231565
7688,2024-03-01,1087,338.41,348.01,9.6,0.028367956029668153
7689,2024-03-01,1088,750.99,732.55,-18.44,-0.024554255050000667
7690,2024-03-01,1089,336.05,331.57,-4.48,-0.013331349501562267
7691,2024-03-01,1090,426.14,415.07,-11.07,-0.025977378326371616
7692,2024-03-01,1091,506.49,510.9,4.41,0.008706983356038618
7693,2024-03-01,1092,472.51,471.37,-1.14,-0.0024126473513788067
7694,2024-03-01,1093,439.27,459.92,20.65,0.04700981173310265
7695,2024-03-01,1094,470.39,479.74,9.35,0.019877123238164075
7696,2024-03-01,1095,527.98,512.31,-15.67,-0.02967915451342854
7697,2024-03-01,1096,551.92,551.76,-0.16,-0.0002898970865342803
7698,2024-03-01,1097,443.78,435.08,-8.7,-0.019604308441119475
7699,2024-03-01,1098,417.98,421.97,3.99,0.009545911287621417
7700,2024-03-01,1099,579.75,573.21,-6.54,-0.01128072445019405
7701,2024-03-01,1100,925.17,905.52,-19.65,-0.02123933979701028
7702,2024-03-01,1101,893.11,913.94,20.83,0.023322994927836436
7703,2024-03-01,1102,1188.61,1169.38,-19.23,-0.016178561513027823
7704,2024-03-01,1103,1183.35,1201.71,18.36,0.015515274432754468
7705,2024-03-01,1104,933.64,938.46,4.82,0.005162589434899961
7706,2024-03-01,1105,926.62,893.57,-33.05,-0.03566726381904125
7707,2024-03-01,1106,993.8,1009.13,15.33,0.015425638961561683
7708,2024-03-01,1107,932.74,926.6,-6.14,-0.006582756180714883
7709,2024-03-01,1108,1057.47,1057.41,-0.06,-5.67391982751283e-05
7710,2024-03-01,1109,1030.44,994.64,-35.8,-0.03474244012266604
7711,2024-03-01,1110,836.51,816.61,-19.9,-0.02378931513072169
7712,2024-03-01,1111,1278.72,1215.25,-63.47,-0.04963557307307307
7713,2024-03-01,1112,908.28,975.46,67.18,0.0739639758664729
7714,2024-03-01,1113,1057.77,1023.06,-34.71,-0.0328143169119941
7715,2024-03-01,1114,1217.71,1214.76,-2.95,-0.0024225800888553104
7716,2024-03-01,1115,969.07,928.53,-40.54,-0.041833923245998744
7717,2024-03-01,1116,1016.24,1050.76,34.52,0.033968353932142016
7718,2024-03-01,1117,1112.04,1164.54,52.5,0.04721053199525197
7719,2024-03-01,1118,926.53,909.59,-16.94,-0.018283271993351537
7720,2024-03-01,1119,820.04,794.96,-25.08,-0.030583873957367932
7721,2024-03-01,1120,68.23,71.33,3.1,0.045434559577898284
7722,2024-03-01,1121,68.77,73.64,4.87,0.07081576268721826
7723,2024-03-01,1122,50.72,50.91,0.19,0.003746056782334385
7724,2024-03-01,1123,63.45,65.18,1.73,0.027265563435776203
7725,2024-03-01,1124,55.53,59.92,4.39,0.07905636592832703
7726,2024-03-01,1125,66.48,69.56,3.08,0.04632972322503008
7727,2024-03-01,1126,56.72,55.51,-1.21,-0.021332863187588154
7728,2024-03-01,1127,46.63,48.33,1.7,0.03645721638430195
7729,2024-03-01,1128,73.7,73.65,-0.05,-0.0006784260515603799
7730,2024-03-01,1129,40.33,43.26,2.93,0.07265063228365981
7731,2024-03-01,1130,57.56,55.73,-1.83,-0.03179291174426685
7732,2024-03-01,1131,63.78,65.37,1.59,0.02492944496707432
7733,2024-03-01,1132,74.56,79.49,4.93,0.06612124463519313
7734,2024-03-01,1133,57.96,61.81,3.85,0.06642512077294686
7735,2024-03-01,1134,81.4,82.05,0.65,0.007985257985257985
7736,2024-03-01,1135,60.37,60.12,-0.25,-0.004141129700182209
7737,2024-03-01,1136,56.44,54.4,-2.04,-0.03614457831325301
7738,2024-03-01,1137,54.51,57.54,3.03,0.05558613098514034
7739,2024-03-01,1138,52.77,53.54,0.77,0.014591624028804245
7740,2024-03-01,1139,64.74,67.26,2.52,0.03892493049119555
7741,2024-03-01,1140,769.75,828.97,59.22,0.07693406950308541
7742,2024-03-01,1141,642.86,626.16,-16.7,-0.025977662321500793
7743,2024-03-01,1142,624.42,609.47,-14.95,-0.023942218378655393
7744,2024-03-01,1143,673.3,690.67,17.37,0.025798306846873606
7745,2024-03-01,1144,704.61,735.07,30.46,0.043229587999034924
7746,2024-03-01,1145,716.12,689.77,-26.35,-0.036795509132547616
7747,2024-03-01,1146,540.68,540.7,0.02,3.69904564622327e-05
7748,2024-03-01,1147,782.98,759.56,-23.42,-0.029911364274949552
7749,2024-03-01,1148,650.6,649.36,-1.24,-0.0019059329849369813
7750,2024-03-01,1149,700.58,688.94,-11.64,-0.01661480487595992
7751,2024-03-01,1150,611.32,597.4,-13.92,-0.022770398481973434
7752,2024-03-01,1151,541.63,580.35,38.72,0.07148791610509019
7753,2024-03-01,1152,705.76,703.55,-2.21,-0.0031313761051915663
7754,2024-03-01,1153,598.54,636.76,38.22,0.06385538142814182
7755,2024-03-01,1154,783.81,747.05,-36.76,-0.046899120960436844
7756,2024-03-01,1155,612.0,585.41,-26.59,-0.04344771241830065
7757,2024-03-01,1156,513.11,495.39,-17.72,-0.03453450527177408
7758,2024-03-01,1157,543.47,546.58,3.11,0.005722486981802124
7759,2024-03-01,1158,788.55,798.5,9.95,0.012618096506245641
7760,2024-03-01,1159,634.56,631.76,-2.8,-0.004412506303580433
7761,2024-03-01,1160,50.09,49.84,-0.25,-0.004991016170892394
7762,2024-03-01,1161,44.28,42.89,-1.39,-0.03139114724480578
7763,2024-03-01,1162,47.4,47.68,0.28,0.00590717299578059
7764,2024-03-01,1163,46.94,50.09,3.15,0.06710694503621645
7765,2024-03-01,1164,34.48,33.9,-0.58,-0.016821345707656612
7766,2024-03-01,1165,46.95,47.59,0.64,0.013631522896698615
7767,2024-03-01,1166,41.44,43.04,1.6,0.03861003861003861
7768,2024-03-01,1167,61.7,63.7,2.0,0.03241491085899514
7769,2024-03-01,1168,49.26,51.85,2.59,0.05257815671944783
7770,2024-03-01,1169,57.23,60.87,3.64,0.06360300541673947
7771,2024-03-01,1170,39.28,38.9,-0.38,-0.009674134419551934
7772,2024-03-01,1171,34.61,33.12,-1.49,-0.0430511412886449
7773,2024-03-01,1172,51.47,50.64,-0.83,-0.016125898581698078
7774,2024-03-01,1173,51.83,52.99,1.16,0.022380860505498746
7775,2024-03-01,1174,45.85,45.8,-0.05,-0.0010905125408942201
7776,2024-03-01,1175,45.72,43.64,-2.08,-0.045494313210848646
7777,2024-03-01,1176,44.28,46.55,2.27,0.0512646793134598
7778,2024-03-01,1177,59.88,57.67,-2.21,-0.036907147628590514
7779,2024-03-01,1178,40.8,40.8,0.0,0.0
7780,2024-03-01,1179,45.43,47.41,1.98,0.043583535108958835
7781,2024-03-01,1180,83.39,80.29,-3.1,-0.03717472118959108
7782,2024-03-01,1181,84.21,86.92,2.71,0.03218145113406959
7783,2024-03-01,1182,108.78,107.75,-1.03,-0.009468652325795184
7784,2024-03-01,1183,123.31,130.28,6.97,0.05652420728245884
7785,2024-03-01,1184,100.87,95.95,-4.92,-0.04877565182908694
7786,2024-03-01,1185,83.78,79.99,-3.79,-0.04523752685605156
7787,2024-03-01,1186,86.16,87.29,1.13,0.013115134633240483
7788,2024-03-01,1187,127.81,129.03,1.22,0.009545418981300367
7789,2024-03-01,1188,94.72,99.57,4.85,0.0512035472972973
7790,2024-03-01,1189,91.14,96.42,5.28,0.05793285055957867
7791,2024-03-01,1190,59.78,60.44,0.66,0.011040481766477083
7792,2024-03-01,1191,71.89,76.86,4.97,0.0691333982473223
7793,2024-03-01,1192,110.36,117.38,7.02,0.06361000362450163
7794,2024-03-01,1193,100.22,104.89,4.67,0.04659748553182998
7795,2024-03-01,1194,128.17,124.83,-3.34,-0.02605914020441601
7796,2024-03-01,1195,86.93,83.78,-3.15,-0.036236051995858734
7797,2024-03-01,1196,105.52,111.24,5.72,0.05420773313115997
7798,2024-03-01,1197,110.33,105.51,-4.82,-0.04368712045681138
7799,2024-03-01,1198,120.54,116.17,-4.37,-0.03625352580056413
7800,2024-03-01,1199,116.06,110.84,-5.22,-0.04497673617094606
7801,2024-04-01,1000,759.54,741.83,-17.71,-0.023316744345261604
7802,2024-04-01,1001,722.82,778.95,56.13,0.0776541877645887
7803,2024-04-01,1002,812.22,844.37,32.15,0.03958287163576371
7804,2024-04-01,1003,798.1,803.12,5.02,0.006289938604184939
7805,2024-04-01,1004,859.39,822.25,-37.14,-0.0432167002175962
7806,2024-04-01,1005,868.26,918.39,50.13,0.057736161979130673
7807,2024-04-01,1006,740.06,721.61,-18.45,-0.024930411047752885
7808,2024-04-01,1007,1057.53,1009.66,-47.87,-0.045265855342165234
7809,2024-04-01,1008,723.79,688.65,-35.14,-0.048549993782727036
7810,2024-04-01,1009,608.33,616.96,8.63,0.014186379103447142
7811,2024-04-01,1010,560.47,538.85,-21.62,-0.03857476760575945
7812,2024-04-01,1011,724.53,775.41,50.88,0.070224835410542
7813,2024-04-01,1012,813.02,783.85,-29.17,-0.03587857617278788
7814,2024-04-01,1013,581.36,626.78,45.42,0.07812715013072795
7815,2024-04-01,1014,626.86,611.99,-14.87,-0.02372140509842708
7816,2024-04-01,1015,572.52,606.57,34.05,0.05947390484175225
7817,2024-04-01,1016,774.39,740.96,-33.43,-0.043169462415578716
7818,2024-04-01,1017,887.89,857.93,-29.96,-0.033742918604782124
7819,2024-04-01,1018,621.73,648.08,26.35,0.042381741270326345
7820,2024-04-01,1019,676.07,646.34,-29.73,-0.04397473634386972
7821,2024-04-01,1020,555.17,544.84,-10.33,-0.018606913197759246
7822,2024-04-01,1021,410.8,439.62,28.82,0.07015579357351509
7823,2024-04-01,1022,541.92,556.31,14.39,0.026553734868615293
7824,2024-04-01,1023,469.05,501.22,32.17,0.06858543865259567
7825,2024-04-01,1024,436.45,421.0,-15.45,-0.03539924389964486
7826,2024-04-01,1025,445.07,449.14,4.07,0.009144628934774305
7827,2024-04-01,1026,438.34,444.52,6.18,0.014098644887530227
7828,2024-04-01,1027,651.67,651.33,-0.34,-0.0005217364617060782
7829,2024-04-01,1028,507.15,508.92,1.77,0.0034900916888494526
7830,2024-04-01,1029,510.97,503.81,-7.16,-0.01401256433841517
7831,2024-04-01,1030,412.95,395.47,-17.48,-0.04232957985228236
7832,2024-04-01,1031,581.67,587.93,6.26,0.010762115976412743
7833,2024-04-01,1032,506.57,496.27,-10.3,-0.02033282665771759
7834,2024-04-01,1033,571.6,609.28,37.68,0.06592022393282015
7835,2024-04-01,1034,500.94,539.13,38.19,0.0762366750509043
7836,2024-04-01,1035,598.3,598.08,-0.22,-0.0003677085074377402
7837,2024-04-01,1036,457.84,436.8,-21.04,-0.04595491874890791
7838,2024-04-01,1037,590.72,574.2,-16.52,-0.027965872156013
7839,2024-04-01,1038,386.96,407.14,20.18,0.05215009303287162
7840,2024-04-01,1039,687.47,731.49,44.02,0.0640318850277103
7841,2024-04-01,1040,283.31,287.25,3.94,0.013907027637570154
7842,2024-04-01,1041,267.02,287.95,20.93,0.07838364167478092
7843,2024-04-01,1042,340.8,350.77,9.97,0.02925469483568075
7844,2024-04-01,1043,356.63,357.17,0.54,0.0015141743543728794
7845,2024-04-01,1044,295.18,296.73,1.55,0.0052510332678365745
7846,2024-04-01,1045,301.21,299.16,-2.05,-0.006805882938813452
7847,2024-04-01,1046,360.66,359.53,-1.13,-0.003133144790107026
7848,2024-04-01,1047,292.9,308.57,15.67,0.05349948787982246
7849,2024-04-01,1048,309.27,326.65,17.38,0.056196850648300836
7850,2024-04-01,1049,429.88,432.11,2.23,0.00518749418442356
7851,2024-04-01,1050,319.01,304.96,-14.05,-0.04404250650449829
7852,2024-04-01,1051,325.3,338.02,12.72,0.039102367045803874
7853,2024-04-01,1052,299.08,311.0,11.92,0.03985555704159422
7854,2024-04-01,1053,412.33,413.99,1.66,0.004025901583682972
7855,2024-04-01,1054,352.71,366.97,14.26,0.04042981486206799
7856,2024-04-01,1055,311.2,305.51,-5.69,-0.018284061696658097
7857,2024-04-01,1056,300.41,299.21,-1.2,-0.0039945407942478615
7858,2024-04-01,1057,318.67,320.61,1.94,0.0060878024288448865
7859,2024-04-01,1058,294.57,291.13,-3.44,-0.0116780391757477
7860,2024-04-01,1059,316.91,306.83,-10.08,-0.03180713767315642
7861,2024-04-01,1060,79.5,84.24,4.74,0.059622641509433964
7862,2024-04-01,1061,164.59,160.26,-4.33,-0.026307795127285982
7863,2024-04-01,1062,128.83,130.63,1.8,0.013971900954746565
7864,2024-04-01,1063,94.85,95.96,1.11,0.011702688455455983
7865,2024-04-01,1064,89.19,85.35,-3.84,-0.04305415405314497
7866,2024-04-01,1065,95.62,99.86,4.24,0.044342187826814476
7867,2024-04-01,1066,104.02,108.98,4.96,0.04768313785810421
7868,2024-04-01,1067,99.23,97.87,-1.36,-0.013705532601027914
7869,2024-04-01,1068,131.61,127.27,-4.34,-0.03297621761264342
7870,2024-04-01,1069,112.26,114.2,1.94,0.0172813112417602
7871,2024-04-01,1070,137.61,142.09,4.48,0.03255577356296781
7872,2024-04-01,1071,99.83,102.41,2.58,0.02584393468897125
7873,2024-04-01,1072,131.77,139.77,8.0,0.06071184639902861
7874,2024-04-01,1073,91.91,95.24,3.33,0.036231095637036234
7875,2024-04-01,1074,105.78,107.13,1.35,0.012762336925694838
7876,2024-04-01,1075,162.13,172.27,10.14,0.06254240424350829
7877,2024-04-01,1076,119.5,117.58,-1.92,-0.016066945606694562
7878,2024-04-01,1077,160.46,154.26,-6.2,-0.0386389131247663
7879,2024-04-01,1078,114.59,119.9,5.31,0.04633912208744218
7880,2024-04-01,1079,95.49,95.88,0.39,0.004084197298146403
7881,2024-04-01,1080,610.91,585.88,-25.03,-0.04097166522073628
7882,2024-04-01,1081,559.57,603.0,43.43,0.07761316725342673
7883,2024-04-01,1082,590.87,592.68,1.81,0.003063279570802376
7884,2024-04-01,1083,615.32,634.98,19.66,0.031950854839758173
7885,2024-04-01,1084,422.77,441.28,18.51,0.043782671428909334
7886,2024-04-01,1085,484.63,491.1,6.47,0.013350391019953367
7887,2024-04-01,1086,439.58,451.35,11.77,0.0267755584876473
7888,2024-04-01,1087,336.1,347.62,11.52,0.03427551324010711
7889,2024-04-01,1088,751.94,802.25,50.31,0.06690693406388808
7890,2024-04-01,1089,346.88,338.76,-8.12,-0.023408671586715866
7891,2024-04-01,1090,440.91,469.18,28.27,0.06411739357238438
7892,2024-04-01,1091,501.68,512.49,10.81,0.02154760006378568
7893,2024-04-01,1092,455.53,439.41,-16.12,-0.035387350997738896
7894,2024-04-01,1093,442.36,468.41,26.05,0.05888868794646894
7895,2024-04-01,1094,484.71,518.86,34.15,0.07045449856615296
7896,2024-04-01,1095,513.61,502.23,-11.38,-0.022156889468662993
7897,2024-04-01,1096,545.27,543.01,-2.26,-0.004144735635556697
7898,2024-04-01,1097,449.78,473.13,23.35,0.051914269198274715
7899,2024-04-01,1098,410.1,432.4,22.3,0.05437698122409169
7900,2024-04-01,1099,595.92,624.18,28.26,0.047422472815142974
7901,2024-04-01,1100,897.11,940.68,43.57,0.04856706535430438
7902,2024-04-01,1101,859.19,867.64,8.45,0.009834844446513577
7903,2024-04-01,1102,1155.55,1243.61,88.06,0.07620613560642119
7904,2024-04-01,1103,1191.62,1156.07,-35.55,-0.029833336130645677
7905,2024-04-01,1104,897.7,957.0,59.3,0.0660577030188259
7906,2024-04-01,1105,962.1,938.6,-23.5,-0.024425735370543603
7907,2024-04-01,1106,977.14,963.22,-13.92,-0.014245655689051723
7908,2024-04-01,1107,906.08,922.72,16.64,0.018364824298075226
7909,2024-04-01,1108,1049.54,1039.82,-9.72,-0.009261200144825352
