return_id,sales_id,date_id,return_date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
2624,96162,20251225,2025-12-25,69,1195,9,1,263.75,Defect
2625,21902,20250422,2025-04-22,767,1014,4,35,30885.44,Defect
2626,101883,20230413,2023-04-13,2,1032,6,24,11547.55,Wrong Configuration
2627,60954,20230506,2023-05-06,188,1103,6,25,32250.85,Wrong Configuration
2628,91707,20230225,2023-02-25,873,1040,8,18,4856.52,Shipping Damage
2629,77054,20241210,2024-12-10,808,1187,2,5,1179.95,Customer Cancellation
2630,71565,20241104,2024-11-04,1049,1085,2,9,5809.28,Defect
2631,33078,20240212,2024-02-12,479,1184,9,1,207.72,Customer Cancellation
2632,68932,20251014,2025-10-14,387,1185,8,7,1158.55,Defect
2633,11836,20240117,2024-01-17,67,1125,6,7,593.25,Customer Cancellation
2634,68354,20220704,2022-07-04,769,1017,5,3,3047.01,Customer Cancellation
2635,96538,20241222,2024-12-22,417,1036,6,40,22167.64,Customer Cancellation
2636,93692,20251024,2025-10-24,344,1033,1,10,6134.63,Shipping Damage
2637,9652,20241128,2024-11-28,472,1179,6,6,326.57,Defect
2638,102894,20240204,2024-02-04,251,1013,1,1,721.33,Wrong Configuration
2639,113892,20220815,2022-08-15,699,1181,7,1,223.95,Other
2640,114382,20241107,2024-11-07,799,1076,4,11,1838.61,Customer Cancellation
2641,103621,20250516,2025-05-16,378,1160,1,4,241.22,Defect
2642,44997,20220412,2022-04-12,195,1028,4,6,3157.95,Customer Cancellation
2643,46742,20221209,2022-12-09,907,1173,9,24,1320.09,Shipping Damage
2644,58618,20240320,2024-03-20,871,1071,1,4,666.54,Customer Cancellation
2645,49217,20240709,2024-07-09,211,1178,2,6,370.69,Other
2646,90369,20230421,2023-04-21,564,1126,10,14,1013.31,Defect
2647,16732,20231109,2023-11-09,707,1010,6,16,11182.0,Wrong Configuration
2648,98869,20241108,2024-11-08,959,1025,8,1,668.36,Wrong Configuration
2649,66089,20240711,2024-07-11,589,1183,2,7,2002.74,Other
2650,115876,20250109,2025-01-09,812,1042,3,9,3547.87,Wrong Configuration
2651,7478,20250812,2025-08-12,112,1102,4,16,27452.7,Customer Cancellation
2652,65957,20241119,2024-11-19,569,1124,1,6,366.9,Defect
2653,109234,20230610,2023-06-10,778,1119,3,1,1526.2,Defect
2654,43106,20241019,2024-10-19,163,1088,1,24,20855.79,Defect
2655,15234,20220523,2022-05-23,947,1119,3,8,10160.42,Defect
2656,42466,20221226,2022-12-26,693,1190,3,3,467.76,Defect
2657,41261,20251028,2025-10-28,667,1005,4,1,1327.23,Defect
2658,21873,20241214,2024-12-14,470,1115,3,33,49528.64,Defect
2659,89852,20240813,2024-08-13,399,1020,5,6,4167.71,Wrong Configuration
2660,106995,20231210,2023-12-10,863,1059,5,4,1566.96,Defect
2661,1295,20230625,2023-06-25,1170,1023,9,17,10461.99,Defect
2662,85602,20240903,2024-09-03,193,1037,8,11,9159.77,Wrong Configuration
2663,83152,20250211,2025-02-11,759,1122,3,2,187.24,Customer Cancellation
2664,109567,20230331,2023-03-31,441,1061,7,4,970.36,Shipping Damage
2665,57716,20240114,2024-01-14,406,1113,6,1,1649.26,Wrong Configuration
2666,47873,20220925,2022-09-25,594,1039,8,19,14001.18,Wrong Configuration
2667,70217,20240603,2024-06-03,208,1074,1,316,40481.56,Wrong Configuration
2668,89305,20230223,2023-02-23,1026,1029,4,17,9551.38,Defect
2669,79279,20230925,2023-09-25,126,1118,2,4,4316.98,Shipping Damage
2670,61662,20221208,2022-12-08,473,1063,6,10,1125.46,Wrong Configuration
2671,72295,20240712,2024-07-12,543,1016,5,1,1031.62,Defect
2672,89624,20250623,2025-06-23,338,1180,5,11,2469.95,Wrong Configuration
2673,104717,20250911,2025-09-11,380,1037,4,1,826.35,Defect
2674,8742,20251031,2025-10-31,395,1136,1,20,1458.07,Defect
2675,87931,20221123,2022-11-23,897,1169,6,14,825.92,Customer Cancellation
2676,11599,20251201,2025-12-01,676,1005,5,2,2605.87,Defect
2677,51758,20241228,2024-12-28,758,1111,10,10,16578.3,Wrong Configuration
2678,34613,20241101,2024-11-01,137,1116,4,25,33942.94,Wrong Configuration
2679,49497,20220414,2022-04-14,991,1083,1,1,1069.2,Wrong Configuration
2680,84104,20240207,2024-02-07,67,1146,6,25,13773.17,Defect
2681,116535,20250801,2025-08-01,529,1179,10,2,101.17,Other
2682,111069,20220608,2022-06-08,401,1041,8,9,3102.09,Wrong Configuration
2683,8637,20250222,2025-02-22,1162,1013,1,57,43544.08,Wrong Configuration
2684,6181,20221124,2022-11-24,18,1196,1,6,1500.62,Other
2685,56280,20231221,2023-12-21,1102,1087,2,1,509.55,Wrong Configuration
2686,48455,20251211,2025-12-11,480,1071,1,14,2340.62,Customer Cancellation
2687,10724,20241105,2024-11-05,819,1168,3,9,540.34,Customer Cancellation
2688,9336,20251213,2025-12-13,368,1077,9,3,709.94,Other
2689,98288,20231227,2023-12-27,488,1005,4,4,4806.69,Other
2690,110168,20241103,2024-11-03,231,1036,6,12,6536.95,Other
2691,36309,20221116,2022-11-16,269,1107,6,19,24011.54,Customer Cancellation
2692,42898,20250312,2025-03-12,346,1166,6,16,599.19,Other
2693,115704,20251125,2025-11-25,896,1100,5,16,23863.74,Defect
2694,86357,20230717,2023-07-17,642,1017,9,2,1928.55,Other
2695,63355,20210804,2021-08-04,409,1188,4,4,814.55,Defect
2696,67375,20231226,2023-12-26,733,1018,8,5,4499.46,Wrong Configuration
2697,76002,20240527,2024-05-27,1196,1009,6,4,3305.99,Wrong Configuration
2698,53683,20230613,2023-06-13,639,1176,1,5,218.22,Wrong Configuration
2699,53257,20240402,2024-04-02,627,1108,8,8,9972.26,Customer Cancellation
2700,68315,20241127,2024-11-27,417,1020,6,10,6619.56,Customer Cancellation
2701,75785,20251222,2025-12-22,1167,1107,3,5,8420.68,Wrong Configuration
2702,74659,20250319,2025-03-19,587,1053,2,1,462.74,Customer Cancellation
2703,10910,20240927,2024-09-27,1170,1174,9,6,373.11,Shipping Damage
2704,74399,20221222,2022-12-22,982,1055,1,12,4587.0,Wrong Configuration
2705,69447,20230920,2023-09-20,608,1018,4,1,778.68,Defect
2706,51094,20241124,2024-11-24,312,1186,6,1,202.73,Defect
2707,27622,20231123,2023-11-23,346,1118,6,26,26154.58,Defect
2708,95810,20221225,2022-12-25,1068,1035,4,14,7635.84,Defect
2709,6560,20250529,2025-05-29,198,1183,9,1,303.89,Defect
2710,98974,20231204,2023-12-04,874,1027,6,1,670.17,Shipping Damage
2711,88284,20240709,2024-07-09,1020,1055,5,4,1759.71,Customer Cancellation
2712,3305,20241018,2024-10-18,932,1085,1,15,9550.71,Customer Cancellation
2713,1877,20230318,2023-03-18,871,1181,1,1,237.02,Defect
2714,65005,20210324,2021-03-24,432,1091,2,7,4467.18,Shipping Damage
2715,51625,20251008,2025-10-08,928,1076,6,26,4925.46,Wrong Configuration
2716,111427,20240916,2024-09-16,430,1192,1,6,1428.93,Other
2717,77138,20251211,2025-12-11,106,1127,10,14,763.23,Defect
2718,5389,20230407,2023-04-07,164,1187,4,6,1525.88,Defect
2719,40187,20251009,2025-10-09,1081,1064,4,10,1645.97,Other
2720,104405,20220301,2022-03-01,20,1145,5,25,16332.86,Defect
2721,30158,20241210,2024-12-10,977,1114,6,9,16124.98,Customer Cancellation
2722,44693,20240202,2024-02-02,417,1046,6,9,3258.5,Shipping Damage
2723,31480,20221007,2022-10-07,550,1106,5,1,1305.86,Customer Cancellation
2724,79418,20230529,2023-05-29,708,1146,3,32,13937.39,Shipping Damage
2725,7271,20231008,2023-10-08,365,1016,1,3,3310.3,Wrong Configuration
2726,25572,20250607,2025-06-07,913,1153,7,39,26493.21,Customer Cancellation
2727,44271,20240211,2024-02-11,1152,1177,2,1,77.51,Wrong Configuration
2728,14430,20240610,2024-06-10,325,1019,8,1,977.22,Other
2729,80049,20241218,2024-12-18,977,1179,6,12,591.47,Wrong Configuration
2730,108715,20240730,2024-07-30,620,1129,3,2,111.03,Defect
2731,89630,20240601,2024-06-01,1030,1157,10,38,17779.44,Customer Cancellation
2732,112808,20240224,2024-02-24,666,1013,3,13,9761.18,Defect
2733,60057,20210602,2021-06-02,974,1091,7,1,677.09,Other
2734,31950,20220912,2022-09-12,1048,1031,2,8,5187.65,Customer Cancellation
2735,86376,20240624,2024-06-24,502,1066,3,17,2597.81,Shipping Damage
2736,89911,20240720,2024-07-20,399,1018,5,5,3932.79,Other
2737,20924,20230215,2023-02-15,982,1043,1,25,8268.58,Customer Cancellation
2738,75067,20250904,2025-09-04,792,1090,6,18,13963.48,Defect
2739,74533,20230813,2023-08-13,245,1074,6,1,164.54,Defect
2740,27197,20250312,2025-03-12,807,1025,1,9,5783.34,Customer Cancellation
2741,91033,20251220,2025-12-20,877,1135,1,5,409.86,Defect
2742,29964,20251109,2025-11-09,694,1018,9,4,3504.89,Wrong Configuration
2743,74600,20251207,2025-12-07,336,1160,3,7,461.16,Wrong Configuration
2744,52866,20240814,2024-08-14,170,1179,9,1,49.74,Defect
2745,33236,20230314,2023-03-14,943,1196,6,11,2842.92,Customer Cancellation
2746,4435,20240412,2024-04-12,365,1095,1,4,3031.74,Defect
2747,105242,20231128,2023-11-28,27,1047,9,2,633.39,Wrong Configuration
2748,54781,20240205,2024-02-05,102,1179,1,9,444.11,Defect
2749,32461,20251217,2025-12-17,656,1064,2,2,355.28,Wrong Configuration
2750,23263,20240322,2024-03-22,924,1130,1,6,504.86,Wrong Configuration
2751,3076,20250525,2025-05-25,13,1145,1,4,3327.8,Shipping Damage
2752,33672,20250102,2025-01-02,708,1076,3,17,3315.82,Customer Cancellation
2753,72791,20241123,2024-11-23,258,1023,9,1,608.76,Defect
2754,5578,20251220,2025-12-20,237,1077,1,49,10292.43,Other
2755,117408,20250118,2025-01-18,957,1033,6,17,13585.78,Wrong Configuration
2756,98631,20230609,2023-06-09,232,1122,6,1,80.06,Wrong Configuration
2757,2411,20250217,2025-02-17,425,1193,5,7,1502.74,Shipping Damage
2758,73347,20240407,2024-04-07,1116,1026,5,32,15251.62,Other
2759,118801,20210520,2021-05-20,758,1138,10,23,1303.14,Customer Cancellation
2760,73645,20250329,2025-03-29,16,1084,4,13,8462.38,Shipping Damage
2761,66445,20230416,2023-04-16,1127,1018,6,1,882.6,Customer Cancellation
2762,79215,20240420,2024-04-20,482,1191,3,5,870.66,Shipping Damage
2763,116986,20240616,2024-06-16,895,1069,6,3,550.63,Defect
2764,98463,20251022,2025-10-22,359,1053,4,16,5570.0,Customer Cancellation
2765,85850,20230910,2023-09-10,764,1073,2,2,306.28,Other
2766,2592,20240418,2024-04-18,322,1058,1,3,1133.39,Defect
2767,44500,20251006,2025-10-06,37,1041,3,6,2216.23,Wrong Configuration
2768,59020,20250722,2025-07-22,136,1043,6,3,1220.26,Defect
2769,30331,20250506,2025-05-06,914,1075,5,22,4749.74,Shipping Damage
2770,33590,20250320,2025-03-20,824,1029,8,9,5380.71,Other
2771,38130,20250119,2025-01-19,779,1184,5,10,1732.0,Defect
2772,97274,20250107,2025-01-07,355,1081,1,11,7545.52,Customer Cancellation
2773,60747,20250501,2025-05-01,253,1182,5,2,606.06,Wrong Configuration
2774,56648,20230430,2023-04-30,413,1068,1,1,224.89,Customer Cancellation
2775,3607,20230327,2023-03-27,903,1000,7,5,4790.92,Wrong Configuration
2776,106773,20220105,2022-01-05,76,1102,1,1,1316.1,Wrong Configuration
2777,33182,20240916,2024-09-16,1009,1180,2,7,1608.85,Wrong Configuration
2778,49194,20250901,2025-09-01,1128,1042,7,12,5356.9,Customer Cancellation
2779,91646,20250916,2025-09-16,85,1148,1,14,9053.11,Wrong Configuration
2780,87915,20240922,2024-09-22,683,1177,10,4,310.98,Shipping Damage
2781,55521,20210626,2021-06-26,695,1124,1,11,711.46,Defect
2782,23806,20231113,2023-11-13,909,1138,10,33,1847.69,Wrong Configuration
2783,110095,20240201,2024-02-01,259,1074,2,9,1506.89,Shipping Damage
2784,93027,20250521,2025-05-21,1070,1170,5,1,48.29,Defect
2785,48232,20240518,2024-05-18,851,1191,2,30,4906.7,Other
2786,14138,20231213,2023-12-13,842,1162,1,15,678.44,Shipping Damage
2787,98095,20230204,2023-02-04,365,1008,1,19,19518.59,Other
2788,41876,20251208,2025-12-08,555,1136,9,1,89.09,Defect
2789,110061,20241229,2024-12-29,488,1024,4,1,568.22,Shipping Damage
2790,75392,20241209,2024-12-09,1001,1197,7,3,791.99,Shipping Damage
2791,45926,20251226,2025-12-26,1135,1061,1,3,848.85,Shipping Damage
2792,36677,20230913,2023-09-13,1085,1156,6,54,27196.11,Customer Cancellation
2793,85571,20250827,2025-08-27,849,1171,5,24,1002.08,Defect
2794,58424,20240913,2024-09-13,678,1179,7,2,113.52,Shipping Damage
2795,108072,20240503,2024-05-03,1070,1134,5,29,3234.76,Defect
2796,7024,20220813,2022-08-13,37,1106,3,5,5286.54,Wrong Configuration
2797,45781,20220822,2022-08-22,362,1028,5,11,5923.93,Defect
2798,41786,20241025,2024-10-25,832,1156,9,14,7606.84,Shipping Damage
2799,44791,20240107,2024-01-07,1117,1091,6,1,714.36,Defect
2800,85557,20250909,2025-09-09,1019,1110,3,4,4952.61,Shipping Damage
2801,76400,20240407,2024-04-07,37,1034,3,13,8788.37,Defect
2802,37854,20230305,2023-03-05,340,1120,1,4,354.15,Shipping Damage
2803,36168,20250429,2025-04-29,829,1081,1,9,7691.62,Defect
2804,59903,20230211,2023-02-11,262,1119,1,1,1580.25,Customer Cancellation
2805,36266,20231221,2023-12-21,446,1155,2,10,5927.75,Defect
2806,20919,20250519,2025-05-19,878,1168,4,11,699.52,Customer Cancellation
2807,75797,20240520,2024-05-20,461,1198,4,2,593.69,Wrong Configuration
2808,101816,20251019,2025-10-19,772,1110,8,6,7357.37,Customer Cancellation
2809,64087,20241018,2024-10-18,1153,1073,1,9,1319.41,Shipping Damage
2810,116027,20230111,2023-01-11,691,1159,4,9,4845.53,Shipping Damage
2811,49925,20220730,2022-07-30,153,1186,5,1,169.72,Wrong Configuration
2812,33226,20250320,2025-03-20,543,1061,5,5,1370.52,Shipping Damage
2813,4929,20241107,2024-11-07,732,1125,10,5,500.29,Customer Cancellation
2814,115642,20220605,2022-06-05,1137,1107,4,68,87140.09,Customer Cancellation
2815,104332,20220503,2022-05-03,149,1039,2,3,2270.72,Defect
2816,39866,20240816,2024-08-16,1079,1063,5,9,1393.24,Defect
2817,116065,20250710,2025-07-10,1153,1094,1,12,10193.08,Customer Cancellation
2818,90162,20240801,2024-08-01,855,1083,5,16,15336.11,Other
2819,47208,20250519,2025-05-19,301,1128,10,8,808.21,Customer Cancellation
2820,99019,20230214,2023-02-14,771,1171,6,4,158.81,Other
2821,71058,20241117,2024-11-17,1000,1060,3,5,645.97,Defect
2822,53591,20220919,2022-09-19,11,1107,3,6,8278.57,Wrong Configuration
2823,82976,20251120,2025-11-20,502,1072,3,3,590.32,Wrong Configuration
2824,99993,20240415,2024-04-15,385,1026,3,2,990.93,Shipping Damage
2825,27050,20241102,2024-11-02,582,1055,5,23,10751.89,Defect
2826,38980,20220128,2022-01-28,578,1014,2,10,7068.83,Customer Cancellation
2827,112612,20240319,2024-03-19,1081,1044,4,9,3476.15,Other
2828,12582,20240217,2024-02-17,692,1182,4,8,2227.92,Wrong Configuration
2829,33346,20230910,2023-09-10,354,1098,6,2,1279.56,Defect
2830,72773,20231202,2023-12-02,324,1014,6,20,14777.47,Shipping Damage
2831,21718,20240215,2024-02-15,449,1010,7,2,1581.43,Defect
2832,107408,20221017,2022-10-17,779,1180,5,55,9440.74,Customer Cancellation
2833,2159,20251216,2025-12-16,467,1141,8,1,745.8,Wrong Configuration
2834,21719,20250816,2025-08-16,45,1018,6,6,4968.23,Customer Cancellation
2835,54605,20221219,2022-12-19,476,1028,2,6,3088.89,Defect
2836,114273,20241224,2024-12-24,703,1057,1,5,1953.61,Shipping Damage
2837,57800,20230504,2023-05-04,1089,1110,2,1,1294.2,Customer Cancellation
2838,84934,20230827,2023-08-27,304,1111,10,5,7964.28,Defect
2839,63989,20240705,2024-07-05,466,1106,3,1,1462.45,Shipping Damage
2840,36681,20220421,2022-04-21,323,1053,1,23,8376.49,Customer Cancellation
2841,16673,20250105,2025-01-05,179,1122,6,14,1078.71,Shipping Damage
2842,60673,20250416,2025-04-16,1120,1159,6,16,7919.46,Customer Cancellation
2843,85231,20221015,2022-10-15,684,1191,1,2,310.76,Customer Cancellation
2844,75206,20240410,2024-04-10,878,1057,4,25,10342.53,Defect
2845,48928,20230626,2023-06-26,622,1002,9,7,7643.56,Wrong Configuration
2846,57805,20220425,2022-04-25,712,1014,9,3,2671.43,Defect
2847,87291,20250823,2025-08-23,855,1077,5,59,14023.25,Other
2848,85766,20251230,2025-12-30,1047,1163,4,5,266.79,Defect
2849,97221,20250413,2025-04-13,695,1130,1,6,497.68,Customer Cancellation
2850,87862,20240131,2024-01-31,40,1132,1,13,1181.87,Customer Cancellation
2851,91148,20250620,2025-06-20,186,1029,8,6,3752.11,Defect
2852,110084,20240224,2024-02-24,890,1063,10,1,157.0,Defect
2853,112219,20240528,2024-05-28,495,1168,2,8,463.72,Customer Cancellation
2854,66874,20250306,2025-03-06,883,1129,6,1,59.84,Defect
2855,34910,20240123,2024-01-23,387,1016,8,7,7303.36,Defect
2856,41787,20220728,2022-07-28,880,1183,1,10,2654.64,Defect
2857,76760,20250118,2025-01-18,241,1050,6,2,837.72,Defect
2858,106633,20241201,2024-12-01,1069,1078,6,10,1396.06,Defect
2859,67872,20220715,2022-07-15,560,1075,3,4,881.66,Other
2860,65961,20240527,2024-05-27,136,1145,6,1,814.5,Wrong Configuration
2861,115133,20240915,2024-09-15,290,1139,5,21,1656.23,Shipping Damage
2862,104754,20230620,2023-06-20,833,1037,3,10,7153.95,Defect
2863,71296,20231220,2023-12-20,92,1182,5,5,1039.39,Defect
2864,106950,20251113,2025-11-13,916,1116,6,27,43438.97,Wrong Configuration
2865,79209,20251012,2025-10-12,619,1054,5,67,32336.3,Defect
2866,77913,20230910,2023-09-10,819,1136,3,24,1737.9,Customer Cancellation
2867,75550,20230601,2023-06-01,268,1075,9,43,9668.65,Wrong Configuration
2868,76203,20250407,2025-04-07,944,1149,6,1,779.77,Defect
2869,26416,20251225,2025-12-25,197,1000,1,3,3803.92,Wrong Configuration
2870,59697,20250907,2025-09-07,584,1139,9,31,2066.6,Defect
2871,90648,20221130,2022-11-30,765,1004,2,12,11659.74,Defect
2872,31184,20230209,2023-02-09,1079,1167,5,8,521.65,Defect
2873,33395,20241212,2024-12-12,777,1054,1,1,473.17,Customer Cancellation
2874,21397,20240311,2024-03-11,933,1012,9,11,10846.69,Shipping Damage
2875,42533,20251231,2025-12-31,1128,1014,7,10,8559.12,Wrong Configuration
2876,111864,20241223,2024-12-23,274,1092,5,1,722.69,Customer Cancellation
2877,114135,20250709,2025-07-09,878,1026,4,11,5429.48,Defect
2878,97404,20240315,2024-03-15,763,1105,6,3,3725.43,Defect
2879,48865,20251231,2025-12-31,767,1004,4,3,3702.86,Customer Cancellation
2880,17319,20250416,2025-04-16,138,1076,4,1,179.33,Shipping Damage
2881,64588,20250412,2025-04-12,848,1049,1,20,10342.91,Shipping Damage
2882,56231,20250509,2025-05-09,351,1028,6,17,8910.22,Shipping Damage
2883,50388,20251107,2025-11-07,430,1173,1,1,68.4,Wrong Configuration
2884,52690,20240919,2024-09-19,179,1132,6,15,1245.36,Wrong Configuration
2885,89122,20241209,2024-12-09,1171,1085,1,1,690.79,Defect
2886,101659,20240423,2024-04-23,102,1011,1,6,5950.71,Wrong Configuration
2887,42834,20250810,2025-08-10,101,1003,9,19,19869.09,Wrong Configuration
2888,24106,20250619,2025-06-19,694,1037,9,11,8829.61,Wrong Configuration
2889,5208,20251115,2025-11-15,640,1090,1,138,81935.74,Defect
2890,57968,20231122,2023-11-22,648,1057,4,1,452.92,Shipping Damage
2891,102712,20251215,2025-12-15,862,1069,3,23,3635.19,Shipping Damage
2892,119665,20251214,2025-12-14,478,1051,9,3,1449.23,Shipping Damage
2893,80850,20250720,2025-07-20,640,1066,1,7,1219.13,Defect
2894,15359,20240725,2024-07-25,997,1047,7,11,4018.56,Other
2895,101322,20230905,2023-09-05,274,1056,5,2,767.77,Shipping Damage
2896,92566,20220517,2022-05-17,17,1061,1,3,714.58,Defect
2897,91401,20230602,2023-06-02,211,1050,2,1,360.8,Shipping Damage
2898,34609,20250829,2025-08-29,13,1005,1,3,3628.44,Customer Cancellation
2899,83303,20250413,2025-04-13,395,1160,1,14,876.81,Customer Cancellation
2900,91034,20230215,2023-02-15,1083,1169,9,30,1669.43,Defect
2901,101494,20251217,2025-12-17,926,1033,1,1,796.03,Customer Cancellation
2902,74962,20210526,2021-05-26,598,1019,2,15,11047.57,Wrong Configuration
2903,109049,20251006,2025-10-06,267,1184,9,1,217.64,Other
2904,11812,20250709,2025-07-09,465,1128,6,11,1130.68,Defect
2905,77093,20250702,2025-07-02,725,1197,1,22,4718.61,Customer Cancellation
2906,95838,20251219,2025-12-19,762,1085,2,1,759.05,Wrong Configuration
2907,78420,20251207,2025-12-07,684,1043,1,16,6398.78,Defect
2908,99503,20240904,2024-09-04,987,1073,1,2,309.84,Defect
2909,41178,20240221,2024-02-21,981,1017,3,20,18928.18,Customer Cancellation
2910,35259,20241227,2024-12-27,868,1034,10,4,2691.01,Wrong Configuration
2911,106000,20241030,2024-10-30,565,1141,8,17,12232.28,Defect
2912,111581,20250106,2025-01-06,175,1136,5,1,76.49,Shipping Damage
2913,7214,20240604,2024-06-04,640,1050,1,17,5727.84,Defect
2914,47822,20240626,2024-06-26,1163,1109,10,1,1706.1,Wrong Configuration
2915,113247,20251210,2025-12-10,438,1184,2,1,205.97,Defect
2916,45135,20250519,2025-05-19,1183,1105,2,12,13705.66,Defect
2917,54458,20240719,2024-07-19,608,1129,4,1,52.96,Shipping Damage
2918,17605,20250113,2025-01-13,192,1049,1,10,5197.07,Customer Cancellation
2919,89634,20240725,2024-07-25,1183,1163,2,22,1144.21,Defect
2920,75810,20251215,2025-12-15,539,1097,6,2,1746.48,Defect
2921,35083,20251219,2025-12-19,456,1071,9,2,369.75,Wrong Configuration
2922,103347,20251229,2025-12-29,717,1094,2,26,22323.17,Defect
2923,94930,20240211,2024-02-11,437,1005,3,3,3428.4,Defect
2924,56856,20220320,2022-03-20,439,1169,2,3,210.48,Wrong Configuration
2925,113816,20240607,2024-06-07,427,1122,8,2,161.73,Shipping Damage
2926,55808,20240123,2024-01-23,855,1138,5,15,906.77,Customer Cancellation
2927,65036,20251116,2025-11-16,476,1060,2,3,416.05,Other
2928,97264,20231105,2023-11-05,301,1190,10,329,48509.38,Defect
2929,91353,20251209,2025-12-09,1057,1071,4,7,942.49,Customer Cancellation
