opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur,days_to_close,is_closed_won,is_closed_lost
5659,2023-08-22,875,Laptop Standard,83,Qualified,13322.3,0.406,2023-11-10,20230822,5408.85,80,0,0
5660,2024-04-25,729,Connectivity Module,50,Lead,10087.07,0.108,2024-08-12,20240425,1089.4,109,0,0
5661,2024-12-21,695,Laptop Standard,27,Closed Won,18375.25,1.0,2025-04-13,20241221,18375.25,113,1,0
5662,2022-09-24,385,Industrial Scanner,84,Proposal,107682.31,0.374,2022-12-20,20220924,40273.18,87,0,0
5663,2023-12-20,982,Accessory Kit,50,Lead,25286.92,0.169,2024-06-12,20231220,4273.49,175,0,0
5664,2023-07-03,405,Laptop Pro,66,Qualified,12361.28,0.146,2023-10-29,20230703,1804.75,118,0,0
5665,2024-07-24,830,Accessory Kit,75,Qualified,2554.14,0.251,2024-11-30,20240724,641.09,129,0,0
5666,2023-09-16,561,Laptop Standard,84,Closed Won,11564.49,0.941,2024-03-11,20230916,10882.19,177,1,0
5667,2025-10-14,772,Service Contract,20,Negotiation,7005.96,0.504,2026-02-22,20251014,3531.0,131,0,0
5668,2023-07-15,493,Laptop Standard,68,Closed Lost,6366.09,0.056,2024-01-13,20230715,356.5,182,0,1
5669,2025-06-04,378,Accessory Kit,64,Closed Won,26627.68,0.959,2025-08-12,20250604,25535.95,69,1,0
5670,2022-03-23,73,Medical Sensor,34,Qualified,6410.6,0.2,2022-04-12,20220323,1282.12,20,0,0
5671,2021-02-02,1042,Connectivity Module,57,Closed Lost,16901.57,0.019,2021-05-19,20210202,321.13,106,0,1
5672,2024-12-31,950,Laptop Pro,79,Proposal,55846.65,0.375,2025-07-27,20241231,20942.49,208,0,0
5673,2024-11-01,783,Accessory Kit,81,Qualified,52679.78,0.164,2025-06-01,20241101,8639.48,212,0,0
5674,2023-01-05,611,Laptop Pro,46,Closed Lost,61821.31,0.0,2023-07-17,20230105,0.0,193,0,1
5675,2022-03-19,1060,Accessory Kit,11,Qualified,26498.83,0.088,2022-09-26,20220319,2331.9,191,0,0
5676,2024-04-24,338,Industrial Scanner,39,Negotiation,55380.75,0.709,2024-07-06,20240424,39264.95,73,0,0
5677,2025-08-31,564,Connectivity Module,77,Lead,38968.4,0.047,2025-10-07,20250831,1831.51,37,0,0
5678,2023-08-04,858,Connectivity Module,34,Closed Lost,52708.58,0.0,2024-02-14,20230804,0.0,194,0,1
5679,2022-10-24,866,Industrial Scanner,80,Closed Won,489136.92,0.914,2023-01-23,20221024,447071.14,91,1,0
5680,2025-06-14,664,Service Contract,58,Lead,3027.85,0.0,2025-08-31,20250614,0.0,78,0,0
5681,2023-04-10,466,Laptop Standard,41,Lead,187653.46,0.04,2023-09-06,20230410,7506.14,149,0,0
5682,2024-06-27,34,Laptop Pro,25,Closed Won,6899.17,1.0,2024-10-01,20240627,6899.17,96,1,0
5683,2023-08-13,894,Laptop Standard,6,Proposal,48645.4,0.377,2024-03-02,20230813,18339.32,202,0,0
5684,2023-12-25,298,Laptop Pro,69,Proposal,18057.54,0.377,2024-01-20,20231225,6807.69,26,0,0
5685,2025-01-05,870,Service Contract,14,Qualified,71358.67,0.248,2025-04-30,20250105,17696.95,115,0,0
5686,2023-06-26,57,Service Contract,40,Qualified,34751.3,0.391,2023-07-23,20230626,13587.76,27,0,0
5687,2023-02-16,39,Monitoring Device,51,Qualified,31611.78,0.293,2023-04-25,20230216,9262.25,68,0,0
5688,2021-02-09,1057,Industrial Scanner,73,Lead,42290.72,0.047,2021-08-22,20210209,1987.66,194,0,0
5689,2025-02-21,164,Laptop Standard,38,Qualified,94742.68,0.209,2025-06-14,20250221,19801.22,113,0,0
5690,2024-10-16,931,Accessory Kit,53,Qualified,30330.16,0.167,2025-04-10,20241016,5065.14,176,0,0
5691,2023-03-14,1098,Industrial Scanner,20,Qualified,44318.07,0.312,2023-09-08,20230314,13827.24,178,0,0
5692,2024-07-30,642,Legacy Workstation,59,Lead,5081.11,0.038,2024-10-30,20240730,193.08,92,0,0
5693,2023-02-16,269,Medical Sensor,22,Proposal,2628.26,0.353,2023-06-27,20230216,927.78,131,0,0
5694,2025-08-16,1170,Tablet Enterprise,81,Proposal,66948.5,0.371,2025-12-27,20250816,24837.89,133,0,0
5695,2025-12-23,905,Tablet Enterprise,2,Qualified,15979.52,0.228,2026-07-24,20251223,3643.33,213,0,0
5696,2025-02-11,988,Laptop Pro,63,Negotiation,12697.57,0.695,2025-07-17,20250211,8824.81,156,0,0
5697,2024-09-13,902,Tablet Enterprise,56,Lead,7053.22,0.236,2025-02-06,20240913,1664.56,146,0,0
5698,2023-07-28,586,Connectivity Module,33,Qualified,100210.83,0.311,2023-10-07,20230728,31165.57,71,0,0
5699,2023-11-06,684,Accessory Kit,69,Proposal,21002.33,0.487,2024-05-11,20231106,10228.13,187,0,0
5700,2022-09-12,730,Accessory Kit,36,Negotiation,214994.96,0.657,2022-10-27,20220912,141251.69,45,0,0
5701,2021-09-30,217,Industrial Scanner,8,Lead,71125.04,0.071,2022-04-13,20210930,5049.88,195,0,0
5702,2022-08-27,840,Tablet Enterprise,25,Proposal,24602.65,0.532,2022-10-25,20220827,13088.61,59,0,0
5703,2024-11-11,356,Laptop Standard,35,Lead,7550.03,0.145,2025-03-27,20241111,1094.75,136,0,0
5704,2024-08-17,521,Tablet Enterprise,21,Closed Won,14800.13,0.904,2025-01-19,20240817,13379.32,155,1,0
5705,2025-09-11,646,Tablet Enterprise,9,Qualified,19280.35,0.339,2025-10-19,20250911,6536.04,38,0,0
5706,2024-12-16,672,Accessory Kit,40,Proposal,16778.53,0.522,2025-07-11,20241216,8758.39,207,0,0
5707,2022-11-19,684,Industrial Scanner,27,Closed Lost,157835.52,0.042,2023-02-21,20221119,6629.09,94,0,1
5708,2025-04-09,1158,Tablet Enterprise,22,Negotiation,16926.5,0.635,2025-09-22,20250409,10748.33,166,0,0
5709,2021-12-17,585,Laptop Pro,45,Closed Lost,69188.95,0.0,2022-03-25,20211217,0.0,98,0,1
5710,2025-02-15,859,Laptop Standard,25,Negotiation,367871.94,0.725,2025-04-25,20250215,266707.16,69,0,0
5711,2024-06-10,1016,Monitoring Device,8,Proposal,14992.55,0.555,2025-01-01,20240610,8320.87,205,0,0
5712,2021-11-02,736,Accessory Kit,47,Lead,12448.2,0.071,2022-01-26,20211102,883.82,85,0,0
5713,2023-10-27,1126,Tablet Enterprise,76,Proposal,17003.16,0.413,2024-01-31,20231027,7022.31,96,0,0
5714,2025-12-17,369,Medical Sensor,51,Negotiation,25867.06,0.599,2026-06-12,20251217,15494.37,177,0,0
5715,2024-09-15,649,Legacy Workstation,8,Qualified,11260.38,0.262,2025-04-08,20240915,2950.22,205,0,0
5716,2023-11-08,1079,Medical Sensor,76,Closed Lost,65760.63,0.0,2024-05-17,20231108,0.0,191,0,1
5717,2023-01-26,1039,Service Contract,18,Closed Lost,34193.97,0.0,2023-04-02,20230126,0.0,66,0,1
5718,2025-08-11,314,Legacy Workstation,37,Qualified,32157.47,0.239,2026-03-01,20250811,7685.64,202,0,0
5719,2023-01-28,684,Service Contract,64,Qualified,6907.45,0.207,2023-04-03,20230128,1429.84,65,0,0
5720,2021-05-15,1150,Tablet Enterprise,34,Qualified,18690.24,0.249,2021-09-03,20210515,4653.87,111,0,0
5721,2024-10-13,92,Accessory Kit,40,Qualified,163910.04,0.38,2024-12-22,20241013,62285.82,70,0,0
5722,2024-04-20,822,Connectivity Module,32,Qualified,21056.86,0.432,2024-09-17,20240420,9096.56,150,0,0
5723,2023-08-28,505,Laptop Standard,71,Closed Lost,11268.44,0.0,2024-03-26,20230828,0.0,211,0,1
5724,2022-11-30,761,Industrial Scanner,69,Qualified,33918.3,0.091,2023-04-21,20221130,3086.57,142,0,0
5725,2024-08-27,557,Accessory Kit,34,Lead,112559.45,0.0,2025-04-01,20240827,0.0,217,0,0
5726,2021-06-11,607,Industrial Scanner,26,Closed Won,42801.98,0.894,2021-12-02,20210611,38264.97,174,1,0
5727,2023-03-01,1149,Accessory Kit,22,Qualified,25259.62,0.383,2023-03-28,20230301,9674.43,27,0,0
5728,2021-03-16,723,Monitoring Device,44,Lead,108431.41,0.171,2021-09-05,20210316,18541.77,173,0,0
5729,2022-10-21,442,Tablet Enterprise,27,Lead,134980.68,0.217,2023-05-17,20221021,29290.81,208,0,0
5730,2025-07-18,1109,Connectivity Module,35,Closed Lost,42611.19,0.097,2025-08-18,20250718,4133.29,31,0,1
5731,2021-03-27,215,Laptop Standard,39,Lead,28350.34,0.005,2021-05-18,20210327,141.75,52,0,0
5732,2025-04-22,722,Tablet Enterprise,2,Negotiation,14594.84,0.736,2025-06-09,20250422,10741.8,48,0,0
5733,2024-04-17,1050,Tablet Enterprise,2,Lead,7327.03,0.25,2024-06-25,20240417,1831.76,69,0,0
5734,2022-01-14,598,Accessory Kit,11,Qualified,19031.59,0.206,2022-08-08,20220114,3920.51,206,0,0
5735,2024-07-25,629,Industrial Scanner,2,Closed Won,66620.78,0.821,2025-02-10,20240725,54695.66,200,1,0
5736,2024-06-02,807,Service Contract,64,Negotiation,14660.87,0.696,2024-10-03,20240602,10203.97,123,0,0
5737,2024-03-16,457,Service Contract,63,Qualified,78756.61,0.284,2024-09-03,20240316,22366.88,171,0,0
5738,2021-06-20,126,Service Contract,12,Closed Won,31034.19,0.952,2021-11-26,20210620,29544.55,159,1,0
5739,2023-11-04,1081,Service Contract,73,Lead,10610.85,0.134,2024-03-24,20231104,1421.85,141,0,0
5740,2022-07-30,299,Laptop Standard,57,Closed Won,50855.07,1.0,2022-10-04,20220730,50855.07,66,1,0
5741,2023-03-30,928,Industrial Scanner,46,Qualified,22501.79,0.176,2023-08-02,20230330,3960.32,125,0,0
5742,2022-11-12,98,Laptop Standard,84,Proposal,79000.6,0.639,2023-04-08,20221112,50481.38,147,0,0
5743,2022-08-13,450,Connectivity Module,23,Proposal,94990.02,0.526,2022-10-28,20220813,49964.75,76,0,0
5744,2023-04-22,907,Tablet Enterprise,18,Lead,98521.58,0.141,2023-10-12,20230422,13891.54,173,0,0
5745,2022-06-10,1024,Tablet Enterprise,50,Qualified,27504.76,0.206,2022-09-07,20220610,5665.98,89,0,0
5746,2022-02-03,260,Connectivity Module,61,Lead,46402.72,0.05,2022-05-30,20220203,2320.14,116,0,0
5747,2024-02-13,284,Legacy Workstation,33,Negotiation,28413.23,0.612,2024-07-23,20240213,17388.9,161,0,0
5748,2025-10-02,721,Accessory Kit,70,Lead,5839.48,0.101,2026-03-27,20251002,589.79,176,0,0
5749,2022-05-09,714,Monitoring Device,75,Lead,48454.34,0.163,2022-07-10,20220509,7898.06,62,0,0
5750,2025-11-09,1039,Industrial Scanner,78,Lead,32188.81,0.022,2026-04-15,20251109,708.15,157,0,0
5751,2024-03-03,1047,Industrial Scanner,66,Proposal,12844.44,0.519,2024-08-12,20240303,6666.26,162,0,0
5752,2024-02-08,930,Medical Sensor,22,Closed Won,63785.93,0.889,2024-03-13,20240208,56705.69,34,1,0
5753,2022-02-07,149,Accessory Kit,12,Proposal,37463.19,0.451,2022-04-04,20220207,16895.9,56,0,0
5754,2023-06-24,353,Laptop Pro,2,Lead,59458.06,0.03,2023-08-13,20230624,1783.74,50,0,0
5755,2025-02-09,1101,Monitoring Device,61,Lead,75063.78,0.203,2025-08-09,20250209,15237.95,181,0,0
5756,2025-12-14,703,Monitoring Device,37,Lead,20431.91,0.093,2026-01-30,20251214,1900.17,47,0,0
5757,2025-12-06,360,Accessory Kit,27,Negotiation,28418.32,0.547,2026-05-05,20251206,15544.82,150,0,0
5758,2021-02-07,72,Service Contract,37,Closed Lost,19555.43,0.021,2021-06-18,20210207,410.66,131,0,1
5759,2023-11-15,950,Tablet Enterprise,65,Lead,28386.37,0.038,2024-02-18,20231115,1078.68,95,0,0
5760,2022-07-09,185,Medical Sensor,63,Closed Lost,28770.13,0.0,2022-10-30,20220709,0.0,113,0,1
5761,2023-08-05,113,Service Contract,52,Negotiation,62551.3,0.793,2024-03-10,20230805,49603.18,218,0,0
5762,2022-09-08,1079,Laptop Standard,39,Closed Lost,31991.67,0.0,2022-10-11,20220908,0.0,33,0,1
5763,2024-07-30,1085,Medical Sensor,61,Qualified,29013.33,0.278,2024-11-11,20240730,8065.71,104,0,0
5764,2023-06-05,391,Laptop Standard,81,Lead,70731.2,0.11,2023-08-10,20230605,7780.43,66,0,0
5765,2021-06-23,1079,Tablet Enterprise,44,Negotiation,10459.55,0.609,2021-09-12,20210623,6369.87,81,0,0
5766,2024-05-27,18,Accessory Kit,37,Lead,136548.68,0.211,2024-08-10,20240527,28811.77,75,0,0
5767,2024-11-22,155,Service Contract,72,Closed Won,5986.3,1.0,2025-04-27,20241122,5986.3,156,1,0
5768,2022-10-19,189,Accessory Kit,73,Lead,20233.19,0.13,2023-03-24,20221019,2630.31,156,0,0
5769,2023-03-14,388,Monitoring Device,23,Lead,149720.32,0.09,2023-08-21,20230314,13474.83,160,0,0
5770,2023-03-16,889,Industrial Scanner,69,Lead,68558.71,0.089,2023-06-13,20230316,6101.73,89,0,0
5771,2024-03-12,954,Tablet Enterprise,61,Lead,13851.69,0.084,2024-09-11,20240312,1163.54,183,0,0
5772,2023-03-25,380,Accessory Kit,73,Lead,9079.59,0.177,2023-05-27,20230325,1607.09,63,0,0
5773,2023-07-12,226,Service Contract,46,Closed Won,10314.2,1.0,2023-08-07,20230712,10314.2,26,1,0
5774,2023-12-19,362,Accessory Kit,76,Closed Lost,37389.04,0.0,2024-02-07,20231219,0.0,50,0,1
5775,2024-06-10,599,Monitoring Device,46,Proposal,12832.67,0.409,2024-10-14,20240610,5248.56,126,0,0
5776,2022-01-11,1130,Legacy Workstation,45,Qualified,118804.77,0.209,2022-06-20,20220111,24830.2,160,0,0
5777,2023-08-24,842,Laptop Pro,42,Closed Lost,25983.02,0.0,2024-03-09,20230824,0.0,198,0,1
5778,2025-01-24,950,Connectivity Module,79,Closed Won,23877.26,0.909,2025-03-17,20250124,21704.43,52,1,0
5779,2024-11-27,291,Industrial Scanner,61,Closed Lost,120819.99,0.089,2025-02-24,20241127,10752.98,89,0,1
5780,2023-11-10,636,Medical Sensor,4,Proposal,9920.68,0.544,2024-01-11,20231110,5396.85,62,0,0
5781,2023-12-31,1051,Tablet Enterprise,69,Qualified,12333.86,0.184,2024-06-30,20231231,2269.43,182,0,0
5782,2021-05-14,735,Service Contract,45,Lead,28363.33,0.106,2021-11-27,20210514,3006.51,197,0,0
5783,2024-03-14,191,Laptop Standard,25,Proposal,121964.55,0.478,2024-09-24,20240314,58299.05,194,0,0
5784,2024-12-08,880,Accessory Kit,34,Qualified,48882.77,0.199,2025-06-12,20241208,9727.67,186,0,0
5785,2025-01-27,692,Industrial Scanner,73,Qualified,5991.2,0.139,2025-07-29,20250127,832.78,183,0,0
5786,2024-03-08,75,Accessory Kit,45,Qualified,26737.08,0.198,2024-09-10,20240308,5293.94,186,0,0
5787,2023-12-19,253,Legacy Workstation,58,Proposal,17712.2,0.536,2024-04-03,20231219,9493.74,106,0,0
5788,2021-09-30,256,Medical Sensor,61,Lead,15848.51,0.193,2022-03-29,20210930,3058.76,180,0,0
5789,2025-12-09,487,Tablet Enterprise,69,Negotiation,21837.53,0.559,2026-02-10,20251209,12207.18,63,0,0
5790,2025-04-01,822,Medical Sensor,60,Lead,4070.1,0.276,2025-09-15,20250401,1123.35,167,0,0
5791,2024-09-30,478,Laptop Pro,18,Proposal,60241.54,0.483,2024-10-31,20240930,29096.66,31,0,0
5792,2025-05-17,194,Connectivity Module,61,Qualified,83373.51,0.274,2025-10-10,20250517,22844.34,146,0,0
5793,2022-04-13,502,Legacy Workstation,6,Qualified,11589.56,0.396,2022-09-14,20220413,4589.47,154,0,0
5794,2025-01-10,772,Medical Sensor,20,Closed Lost,19581.18,0.0,2025-02-15,20250110,0.0,36,0,1
5795,2022-01-22,731,Connectivity Module,58,Negotiation,143432.43,0.707,2022-05-26,20220122,101406.73,124,0,0
5796,2025-10-13,997,Accessory Kit,24,Proposal,21135.04,0.479,2025-12-23,20251013,10123.68,71,0,0
5797,2024-01-08,1025,Tablet Enterprise,61,Closed Lost,39392.58,0.026,2024-02-18,20240108,1024.21,41,0,1
5798,2022-09-22,565,Laptop Pro,49,Proposal,5308.47,0.487,2023-01-18,20220922,2585.22,118,0,0
5799,2023-01-27,867,Industrial Scanner,34,Proposal,7293.91,0.614,2023-04-27,20230127,4478.46,90,0,0
5800,2025-08-20,684,Tablet Enterprise,2,Closed Lost,55873.7,0.0,2026-03-14,20250820,0.0,206,0,1
5801,2024-10-26,192,Monitoring Device,27,Closed Won,9612.04,1.0,2025-06-01,20241026,9612.04,218,1,0
5802,2023-04-27,875,Tablet Enterprise,51,Closed Lost,81364.67,0.123,2023-10-18,20230427,10007.85,174,0,1
5803,2024-08-23,1025,Laptop Pro,14,Proposal,43490.85,0.472,2025-02-28,20240823,20527.68,189,0,0
5804,2024-12-19,444,Monitoring Device,80,Closed Lost,13729.64,0.0,2025-02-10,20241219,0.0,53,0,1
5805,2022-09-19,454,Service Contract,26,Qualified,11320.7,0.224,2023-04-03,20220919,2535.84,196,0,0
5806,2024-05-10,783,Tablet Enterprise,17,Closed Won,28734.14,1.0,2024-10-18,20240510,28734.14,161,1,0
5807,2025-09-07,905,Tablet Enterprise,69,Proposal,25290.36,0.417,2026-01-27,20250907,10546.08,142,0,0
5808,2024-03-17,303,Laptop Standard,2,Lead,49830.02,0.079,2024-09-22,20240317,3936.57,189,0,0
5809,2025-06-14,656,Connectivity Module,26,Negotiation,4730.56,0.631,2025-12-31,20250614,2984.98,200,0,0
5810,2023-08-30,955,Medical Sensor,30,Lead,62233.78,0.165,2024-03-16,20230830,10268.57,199,0,0
5811,2024-04-24,693,Connectivity Module,52,Proposal,13370.29,0.391,2024-09-20,20240424,5227.78,149,0,0
5812,2025-01-13,39,Service Contract,74,Lead,56616.67,0.126,2025-05-09,20250113,7133.7,116,0,0
5813,2025-11-10,379,Monitoring Device,68,Closed Won,20333.79,1.0,2026-05-04,20251110,20333.79,175,1,0
5814,2023-10-18,12,Tablet Enterprise,7,Closed Won,12417.98,1.0,2024-03-22,20231018,12417.98,156,1,0
5815,2025-12-19,618,Laptop Standard,58,Proposal,33411.86,0.165,2026-02-22,20251219,5512.96,65,0,0
5816,2023-04-09,765,Laptop Standard,26,Lead,12220.99,0.201,2023-08-08,20230409,2456.42,121,0,0
5817,2025-10-22,722,Legacy Workstation,34,Qualified,15034.64,0.145,2026-01-14,20251022,2180.02,84,0,0
5818,2025-04-28,694,Legacy Workstation,57,Lead,3030.3,0.156,2025-07-15,20250428,472.73,78,0,0
5819,2024-10-16,848,Medical Sensor,50,Closed Lost,15442.0,0.025,2025-02-08,20241016,386.05,115,0,1
5820,2025-12-01,173,Legacy Workstation,10,Qualified,25179.41,0.181,2025-12-31,20251201,4557.47,30,0,0
5821,2025-02-05,718,Medical Sensor,19,Lead,12620.0,0.007,2025-03-20,20250205,88.34,43,0,0
5822,2025-06-03,564,Laptop Pro,54,Qualified,6243.21,0.25,2025-07-11,20250603,1560.8,38,0,0
5823,2021-05-23,1154,Monitoring Device,72,Closed Lost,48517.21,0.119,2021-11-27,20210523,5773.55,188,0,1
5824,2024-12-05,37,Laptop Pro,21,Qualified,63776.39,0.271,2025-04-19,20241205,17283.4,135,0,0
5825,2024-04-16,418,Service Contract,36,Closed Won,16398.93,1.0,2024-05-28,20240416,16398.93,42,1,0
5826,2024-01-19,304,Tablet Enterprise,51,Negotiation,3727.58,0.639,2024-04-22,20240119,2381.92,94,0,0
5827,2025-09-03,1059,Accessory Kit,37,Qualified,44390.18,0.346,2025-11-01,20250903,15359.0,59,0,0
5828,2021-06-23,1059,Accessory Kit,64,Qualified,10425.74,0.311,2021-10-08,20210623,3242.41,107,0,0
5829,2024-08-15,903,Connectivity Module,60,Qualified,5870.78,0.311,2024-12-10,20240815,1825.81,117,0,0
5830,2024-02-18,213,Tablet Enterprise,3,Proposal,112153.64,0.531,2024-03-19,20240218,59553.58,30,0,0
5831,2022-08-05,700,Legacy Workstation,24,Qualified,28060.89,0.196,2022-11-27,20220805,5499.93,114,0,0
5832,2024-10-26,1083,Laptop Standard,25,Qualified,42066.16,0.199,2025-05-25,20241026,8371.17,211,0,0
5833,2024-05-24,162,Tablet Enterprise,72,Lead,23783.36,0.055,2024-12-28,20240524,1308.08,218,0,0
5834,2021-11-08,589,Monitoring Device,82,Closed Won,18050.77,1.0,2022-01-24,20211108,18050.77,77,1,0
5835,2021-02-18,125,Connectivity Module,38,Closed Won,15810.21,1.0,2021-08-19,20210218,15810.21,182,1,0
5836,2023-01-08,273,Service Contract,8,Closed Won,124735.47,0.896,2023-07-02,20230108,111762.98,175,1,0
5837,2024-04-28,804,Monitoring Device,42,Qualified,13336.98,0.124,2024-08-29,20240428,1653.79,123,0,0
5838,2024-09-27,878,Connectivity Module,63,Closed Lost,81996.46,0.0,2024-12-12,20240927,0.0,76,0,1
5839,2024-12-13,984,Tablet Enterprise,80,Qualified,18554.51,0.325,2025-02-17,20241213,6030.22,66,0,0
5840,2025-04-25,1047,Service Contract,48,Qualified,126016.55,0.254,2025-11-05,20250425,32008.2,194,0,0
5841,2025-12-28,623,Medical Sensor,37,Qualified,20966.06,0.269,2026-03-18,20251228,5639.87,80,0,0
5842,2023-08-12,808,Legacy Workstation,45,Lead,78936.16,0.043,2023-09-14,20230812,3394.25,33,0,0
5843,2024-03-30,1000,Laptop Pro,71,Proposal,25134.55,0.505,2024-07-23,20240330,12692.95,115,0,0
5844,2024-03-07,763,Accessory Kit,61,Qualified,13663.25,0.349,2024-06-21,20240307,4768.47,106,0,0
5845,2023-05-22,379,Laptop Standard,70,Lead,8060.28,0.0,2023-07-15,20230522,0.0,54,0,0
5846,2025-07-06,1143,Service Contract,23,Closed Lost,109539.39,0.0,2025-12-11,20250706,0.0,158,0,1
5847,2025-07-08,387,Monitoring Device,19,Lead,40709.1,0.054,2025-12-16,20250708,2198.29,161,0,0
5848,2022-08-10,218,Service Contract,67,Qualified,25635.11,0.184,2022-11-10,20220810,4716.86,92,0,0
5849,2023-03-30,784,Monitoring Device,61,Proposal,33942.24,0.498,2023-06-04,20230330,16903.24,66,0,0
5850,2024-08-10,465,Medical Sensor,70,Closed Lost,6451.8,0.113,2024-10-12,20240810,729.05,63,0,1
5851,2024-04-10,170,Accessory Kit,81,Proposal,25820.98,0.225,2024-07-15,20240410,5809.72,96,0,0
5852,2025-03-11,919,Laptop Standard,35,Lead,8462.58,0.241,2025-05-04,20250311,2039.48,54,0,0
5853,2023-11-16,594,Legacy Workstation,19,Closed Lost,27941.09,0.049,2024-06-06,20231116,1369.11,203,0,1
5854,2022-11-12,565,Tablet Enterprise,10,Lead,11286.5,0.03,2023-01-12,20221112,338.6,61,0,0
5855,2022-06-08,267,Accessory Kit,81,Lead,27639.86,0.211,2022-07-20,20220608,5832.01,42,0,0
5856,2024-08-28,547,Laptop Standard,16,Lead,29663.1,0.0,2024-10-16,20240828,0.0,49,0,0
5857,2022-03-26,943,Medical Sensor,22,Proposal,117271.76,0.376,2022-08-15,20220326,44094.18,142,0,0
5858,2024-11-23,130,Laptop Standard,4,Negotiation,26918.65,0.697,2025-06-03,20241123,18762.3,192,0,0
5859,2025-06-06,599,Laptop Pro,75,Lead,9889.39,0.0,2025-08-03,20250606,0.0,58,0,0
5860,2022-06-26,882,Industrial Scanner,19,Proposal,9458.54,0.522,2022-07-30,20220626,4937.36,34,0,0
5861,2024-08-23,1083,Tablet Enterprise,18,Proposal,7865.48,0.393,2025-01-15,20240823,3091.13,145,0,0
5862,2025-01-21,725,Tablet Enterprise,42,Qualified,22705.67,0.267,2025-04-13,20250121,6062.41,82,0,0
5863,2024-07-01,1124,Tablet Enterprise,75,Closed Won,36285.73,1.0,2024-10-21,20240701,36285.73,112,1,0
5864,2024-05-19,37,Legacy Workstation,67,Lead,35922.56,0.112,2024-10-12,20240519,4023.33,146,0,0
5865,2022-06-23,1041,Service Contract,30,Proposal,13743.69,0.285,2023-01-06,20220623,3916.95,197,0,0
5866,2024-06-22,546,Connectivity Module,6,Qualified,21340.94,0.299,2025-01-17,20240622,6380.94,209,0,0
5867,2023-05-27,1049,Industrial Scanner,28,Negotiation,14316.6,0.687,2023-08-28,20230527,9835.5,93,0,0
5868,2022-02-07,401,Legacy Workstation,72,Closed Lost,13012.0,0.0,2022-05-12,20220207,0.0,94,0,1
5869,2022-09-02,981,Monitoring Device,41,Proposal,109328.6,0.303,2023-03-15,20220902,33126.57,194,0,0
5870,2024-02-22,1121,Industrial Scanner,44,Qualified,50980.02,0.373,2024-05-06,20240222,19015.55,74,0,0
5871,2023-02-04,205,Service Contract,76,Qualified,193513.58,0.381,2023-07-07,20230204,73728.67,153,0,0
5872,2022-12-11,662,Industrial Scanner,16,Proposal,15740.39,0.405,2023-04-13,20221211,6374.86,123,0,0
5873,2024-11-16,928,Laptop Standard,14,Closed Lost,17640.01,0.0,2025-03-24,20241116,0.0,128,0,1
5874,2023-02-06,324,Tablet Enterprise,75,Lead,73502.61,0.0,2023-05-18,20230206,0.0,101,0,0
5875,2025-09-09,703,Laptop Pro,37,Negotiation,114891.04,0.729,2026-01-16,20250909,83755.57,129,0,0
5876,2022-04-18,546,Medical Sensor,6,Qualified,30394.3,0.113,2022-08-31,20220418,3434.56,135,0,0
