split,split_row_number,product_id,region_id,year_month,driver_rank,feature,feature_label,explained_class_num,explained_class,explained_class_probability,contribution_to_explained_class_probability,contribution_to_high_risk_probability,contribution_percentage_points,direction
scoring,1134,1113,4,2025-12-01,3,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.502244705524975,0.034602932278314937,-0.0477902250743798,3.4602932278314937,increases predicted class probability
scoring,1134,1113,4,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.502244705524975,0.02760741308790926,-0.03182324380594802,2.760741308790926,increases predicted class probability
scoring,1134,1113,4,2025-12-01,5,unit_rank_category_region,Unit Rank Category Region,1,Medium Risk,0.502244705524975,-0.02542200594980348,0.001315318831204834,-2.542200594980348,decreases predicted class probability
scoring,1135,1113,5,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7201982212912378,0.03633125942465366,-0.051265657936509425,3.633125942465366,increases predicted class probability
scoring,1135,1113,5,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7201982212912378,0.035984886390137936,-0.0495526407567247,3.5984886390137936,increases predicted class probability
scoring,1135,1113,5,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7201982212912378,0.035504695520764386,-0.053774432929193816,3.5504695520764384,increases predicted class probability
scoring,1135,1113,5,2025-12-01,4,product_revenue_share_category_region,Product Revenue Share Category Region,1,Medium Risk,0.7201982212912378,0.023248349019662766,0.0010859044174813446,2.3248349019662764,increases predicted class probability
scoring,1135,1113,5,2025-12-01,5,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.7201982212912378,0.022810405360017973,0.0026966541277272664,2.281040536001797,increases predicted class probability
scoring,1136,1113,6,2025-12-01,1,volatility_3m,Volatility 3M,0,Low Risk,0.5406804021557893,0.07237157777794893,-0.16679642892123192,7.237157777794893,increases predicted class probability
scoring,1136,1113,6,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.5406804021557893,0.047096970245501635,-0.12115803339374694,4.709697024550163,increases predicted class probability
scoring,1136,1113,6,2025-12-01,3,rolling_units_mean_3m,Rolling Units Mean 3M,0,Low Risk,0.5406804021557893,0.033484064057624614,-0.0576707566001877,3.3484064057624616,increases predicted class probability
scoring,1136,1113,6,2025-12-01,4,crm_activity_count,Crm Activity Count,0,Low Risk,0.5406804021557893,0.02797204124441249,-0.013801974431150926,2.797204124441249,increases predicted class probability
scoring,1136,1113,6,2025-12-01,5,discount_value_eur,Discount Value Eur,0,Low Risk,0.5406804021557893,-0.02092123191734096,0.008095864254641375,-2.0921231917340957,decreases predicted class probability
scoring,1137,1113,7,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.4844505561919136,0.0354117459303612,-0.05205560163360524,3.54117459303612,increases predicted class probability
scoring,1137,1113,7,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.4844505561919136,0.0326657607366422,-0.051149314317817766,3.26657607366422,increases predicted class probability
scoring,1137,1113,7,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.4844505561919136,0.031445314091931915,-0.04491548774883916,3.1445314091931915,increases predicted class probability
scoring,1137,1113,7,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.4844505561919136,0.028918801269389525,-0.039039027760354506,2.8918801269389527,increases predicted class probability
scoring,1137,1113,7,2025-12-01,5,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.4844505561919136,0.025135587587174907,0.004921052603479174,2.513558758717491,increases predicted class probability
scoring,1138,1113,8,2025-12-01,1,units_lag_1m,Units Lag 1M,0,Low Risk,0.5413768558438996,0.02235823304494924,-0.06005760830311203,2.235823304494924,increases predicted class probability
scoring,1138,1113,8,2025-12-01,2,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.5413768558438996,-0.022078382706248005,0.0029402002347294455,-2.2078382706248005,decreases predicted class probability
scoring,1138,1113,8,2025-12-01,3,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.5413768558438996,-0.02189764098592545,0.011668325682144489,-2.189764098592545,decreases predicted class probability
scoring,1138,1113,8,2025-12-01,4,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,0,Low Risk,0.5413768558438996,0.018200656638169915,0.008367877526699964,1.8200656638169916,increases predicted class probability
scoring,1138,1113,8,2025-12-01,5,commercial_pressure_score,Commercial Pressure Score,0,Low Risk,0.5413768558438996,0.01732208094893728,-0.02292410252002496,1.732208094893728,increases predicted class probability
scoring,1139,1113,9,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6588839327945032,0.03303584100994937,-0.04766943828394147,3.303584100994937,increases predicted class probability
scoring,1139,1113,9,2025-12-01,2,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.6588839327945032,0.031077721232068173,-0.007536081527569751,3.1077721232068174,increases predicted class probability
scoring,1139,1113,9,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6588839327945032,0.022616854063673884,-0.042673675329796906,2.2616854063673886,increases predicted class probability
scoring,1139,1113,9,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6588839327945032,0.021723682872161018,-0.029702120366264306,2.1723682872161016,increases predicted class probability
scoring,1139,1113,9,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.6588839327945032,0.021102972325345852,-0.016537926510210903,2.110297232534585,increases predicted class probability
scoring,1140,1114,1,2025-12-01,1,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.5346228683692175,0.020779264934441887,0.0030499628701052025,2.077926493444189,increases predicted class probability
scoring,1140,1114,1,2025-12-01,2,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,0,Low Risk,0.5346228683692175,-0.01826220811599973,-0.010263606966789724,-1.826220811599973,decreases predicted class probability
scoring,1140,1114,1,2025-12-01,3,crm_activity_minutes,Crm Activity Minutes,0,Low Risk,0.5346228683692175,0.017962328594932575,-0.0018377456506522834,1.7962328594932575,increases predicted class probability
scoring,1140,1114,1,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.5346228683692175,0.01660147248961607,-0.04693150578463512,1.660147248961607,increases predicted class probability
scoring,1140,1114,1,2025-12-01,5,revenue,Revenue,0,Low Risk,0.5346228683692175,-0.01581340207298187,0.005590195951645805,-1.581340207298187,decreases predicted class probability
scoring,1141,1114,10,2025-12-01,1,risk_factor_volatility,Risk Factor Volatility,0,Low Risk,0.5351195837340791,0.1306448027256663,-0.0017457503824828164,13.06448027256663,increases predicted class probability
scoring,1141,1114,10,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.5351195837340791,-0.07382120462488402,0.0006957171733020275,-7.382120462488402,decreases predicted class probability
scoring,1141,1114,10,2025-12-01,3,volatility_3m,Volatility 3M,0,Low Risk,0.5351195837340791,-0.05802229872763679,0.0036283907527521874,-5.802229872763679,decreases predicted class probability
scoring,1141,1114,10,2025-12-01,4,rolling_units_cv_6m,Rolling Units Cv 6M,0,Low Risk,0.5351195837340791,-0.03177031691877451,0.000777069795800015,-3.177031691877451,decreases predicted class probability
scoring,1141,1114,10,2025-12-01,5,revenue,Revenue,0,Low Risk,0.5351195837340791,0.030043703082837412,-0.022633426534971746,3.0043703082837414,increases predicted class probability
scoring,1142,1114,2,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.49700837328063185,-0.029678468718747405,0.004916590706532596,-2.9678468718747406,decreases predicted class probability
scoring,1142,1114,2,2025-12-01,2,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.49700837328063185,0.027614362802832314,-0.0027881667423464195,2.7614362802832315,increases predicted class probability
scoring,1142,1114,2,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.49700837328063185,0.02414183384108375,-0.04081408539031098,2.414183384108375,increases predicted class probability
scoring,1142,1114,2,2025-12-01,4,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,0,Low Risk,0.49700837328063185,-0.021512159628431702,-0.00695601494974445,-2.15121596284317,decreases predicted class probability
scoring,1142,1114,2,2025-12-01,5,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.49700837328063185,0.02120754921150299,0.004562134706092427,2.120754921150299,increases predicted class probability
scoring,1143,1114,3,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.5340432451319557,0.05625605068517675,4.192774755689266e-05,5.625605068517675,increases predicted class probability
scoring,1143,1114,3,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.5340432451319557,0.01807591841405891,-0.0454020362899259,1.807591841405891,increases predicted class probability
scoring,1143,1114,3,2025-12-01,3,customer_count_growth_pct,Customer Count Growth Pct,0,Low Risk,0.5340432451319557,0.01719436964426853,0.006434647477386369,1.7194369644268528,increases predicted class probability
scoring,1143,1114,3,2025-12-01,4,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.5340432451319557,-0.015401806317255582,0.0014880203564534718,-1.5401806317255582,decreases predicted class probability
scoring,1143,1114,3,2025-12-01,5,revenue,Revenue,0,Low Risk,0.5340432451319557,-0.014766093236048897,0.006198092030974264,-1.4766093236048896,decreases predicted class probability
scoring,1144,1114,4,2025-12-01,1,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.5149033071213794,-0.07276927681861112,0.003990438819932642,-7.276927681861112,decreases predicted class probability
scoring,1144,1114,4,2025-12-01,2,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.5149033071213794,-0.03858245845010785,0.008812703646038127,-3.8582458450107846,decreases predicted class probability
scoring,1144,1114,4,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.5149033071213794,0.0336818746319298,-0.04968676825216793,3.3681874631929802,increases predicted class probability
scoring,1144,1114,4,2025-12-01,4,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5149033071213794,0.03331962474105427,-0.048619187662503616,3.3319624741054272,increases predicted class probability
scoring,1144,1114,4,2025-12-01,5,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5149033071213794,0.03059686652768423,-0.04384017278966418,3.059686652768423,increases predicted class probability
scoring,1145,1114,5,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.6826868407305479,0.06791262163864652,-0.014300486235258196,6.791262163864651,increases predicted class probability
scoring,1145,1114,5,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.6826868407305479,0.02167532574212616,-0.040419653887967366,2.167532574212616,increases predicted class probability
scoring,1145,1114,5,2025-12-01,3,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.6826868407305479,0.021024823100850788,0.0025494434919442954,2.1024823100850787,increases predicted class probability
scoring,1145,1114,5,2025-12-01,4,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.6826868407305479,0.019173240581045862,-0.002321029819946623,1.9173240581045863,increases predicted class probability
scoring,1145,1114,5,2025-12-01,5,volatility_3m,Volatility 3M,0,Low Risk,0.6826868407305479,0.017386371808257743,-0.031967783662580886,1.7386371808257743,increases predicted class probability
scoring,1146,1114,6,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6518821243592574,0.03273037605088619,-0.04646334268822142,3.2730376050886187,increases predicted class probability
scoring,1146,1114,6,2025-12-01,2,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.6518821243592574,0.030225610979338836,0.0024265146544178193,3.0225610979338837,increases predicted class probability
scoring,1146,1114,6,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6518821243592574,0.02963577810450142,-0.04227077253869665,2.963577810450142,increases predicted class probability
scoring,1146,1114,6,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6518821243592574,0.029487855077996054,-0.04227436595798923,2.9487855077996055,increases predicted class probability
scoring,1146,1114,6,2025-12-01,5,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.6518821243592574,0.024034995282037678,-0.008465569421936556,2.403499528203768,increases predicted class probability
scoring,1147,1114,7,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.8614338716742053,0.04364854335895264,-0.05947296991931376,4.364854335895265,increases predicted class probability
scoring,1147,1114,7,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.8614338716742053,0.04060181200127188,-0.05264998124933846,4.060181200127188,increases predicted class probability
scoring,1147,1114,7,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.8614338716742053,0.04044555245004552,-0.05476753806921939,4.044555245004552,increases predicted class probability
scoring,1147,1114,7,2025-12-01,4,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.8614338716742053,0.032083008251440365,-0.02805289967946219,3.2083008251440366,increases predicted class probability
scoring,1147,1114,7,2025-12-01,5,mom_units_growth_pct,Mom Units Growth Pct,1,Medium Risk,0.8614338716742053,0.030610687926668587,-0.034462127376277886,3.0610687926668585,increases predicted class probability
scoring,1148,1114,8,2025-12-01,1,units_acceleration_3m,Units Acceleration 3M,0,Low Risk,0.7949481959114327,0.045292520100465576,0.0017214937547639934,4.529252010046558,increases predicted class probability
scoring,1148,1114,8,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.7949481959114327,0.04408980776733628,-0.018663296767653034,4.408980776733628,increases predicted class probability
scoring,1148,1114,8,2025-12-01,3,order_count,Order Count,0,Low Risk,0.7949481959114327,0.037133313140507586,-0.024009880740622606,3.7133313140507584,increases predicted class probability
scoring,1148,1114,8,2025-12-01,4,revenue,Revenue,0,Low Risk,0.7949481959114327,0.035587903888690674,-0.024875337011285775,3.5587903888690673,increases predicted class probability
scoring,1148,1114,8,2025-12-01,5,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.7949481959114327,0.0332378533242757,-0.02316936780443174,3.32378533242757,increases predicted class probability
scoring,1149,1114,9,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7081357733930808,0.03231131263535142,-0.04548413416626362,3.2311312635351417,increases predicted class probability
scoring,1149,1114,9,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7081357733930808,0.03166832324339015,-0.04210002031261305,3.1668323243390146,increases predicted class probability
scoring,1149,1114,9,2025-12-01,3,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.7081357733930808,0.030322231603669782,0.00259672993692915,3.032223160366978,increases predicted class probability
